[2026-03-31T15:42:28.678+0000] {subprocess.py:93} INFO - INFO:root:Fetching shroomish from https://pokeapi.co/api/v2/pokemon/285/
[2026-03-31T15:42:28.680+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:28.684+0000] {subprocess.py:93} INFO - INFO:root:Fetching breloom from https://pokeapi.co/api/v2/pokemon/286/
[2026-03-31T15:42:28.685+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:28.687+0000] {subprocess.py:93} INFO - INFO:root:Fetching slakoth from https://pokeapi.co/api/v2/pokemon/287/
[2026-03-31T15:42:28.702+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:28.704+0000] {subprocess.py:93} INFO - INFO:root:Fetching vigoroth from https://pokeapi.co/api/v2/pokemon/288/
[2026-03-31T15:42:28.731+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:28.733+0000] {subprocess.py:93} INFO - INFO:root:Fetching slaking from https://pokeapi.co/api/v2/pokemon/289/
[2026-03-31T15:42:28.785+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:28.788+0000] {subprocess.py:93} INFO - INFO:root:Fetching nincada from https://pokeapi.co/api/v2/pokemon/290/
[2026-03-31T15:42:28.791+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:28.794+0000] {subprocess.py:93} INFO - INFO:root:Fetching ninjask from https://pokeapi.co/api/v2/pokemon/291/
[2026-03-31T15:42:28.796+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:28.799+0000] {subprocess.py:93} INFO - INFO:root:Fetching shedinja from https://pokeapi.co/api/v2/pokemon/292/
[2026-03-31T15:42:28.800+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:28.802+0000] {subprocess.py:93} INFO - INFO:root:Fetching whismur from https://pokeapi.co/api/v2/pokemon/293/
[2026-03-31T15:42:28.846+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:28.848+0000] {subprocess.py:93} INFO - INFO:root:Fetching loudred from https://pokeapi.co/api/v2/pokemon/294/
[2026-03-31T15:42:28.850+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:28.853+0000] {subprocess.py:93} INFO - INFO:root:Fetching exploud from https://pokeapi.co/api/v2/pokemon/295/
[2026-03-31T15:42:28.854+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:28.856+0000] {subprocess.py:93} INFO - INFO:root:Fetching makuhita from https://pokeapi.co/api/v2/pokemon/296/
[2026-03-31T15:42:28.864+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:28.866+0000] {subprocess.py:93} INFO - INFO:root:Fetching hariyama from https://pokeapi.co/api/v2/pokemon/297/
[2026-03-31T15:42:28.867+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:28.871+0000] {subprocess.py:93} INFO - INFO:root:Fetching azurill from https://pokeapi.co/api/v2/pokemon/298/
[2026-03-31T15:42:28.911+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:28.913+0000] {subprocess.py:93} INFO - INFO:root:Fetching nosepass from https://pokeapi.co/api/v2/pokemon/299/
[2026-03-31T15:42:28.930+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:28.931+0000] {subprocess.py:93} INFO - INFO:root:Fetching skitty from https://pokeapi.co/api/v2/pokemon/300/
[2026-03-31T15:42:28.943+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:28.946+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:28.949+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:28.981+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:28.987+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:28.996+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:28.999+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:29.004+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:29.029+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:29.060+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:29.064+0000] {subprocess.py:93} INFO - ERROR:root:failed to fetch
[2026-03-31T15:42:29.066+0000] {subprocess.py:93} INFO - INFO:root:Fetching page with offset 300
[2026-03-31T15:42:29.175+0000] {subprocess.py:93} INFO - INFO:root:Fetching delcatty from https://pokeapi.co/api/v2/pokemon/301/
[2026-03-31T15:42:29.176+0000] {subprocess.py:93} INFO - INFO:root:Fetching sableye from https://pokeapi.co/api/v2/pokemon/302/
[2026-03-31T15:42:29.177+0000] {subprocess.py:93} INFO - INFO:root:Fetching mawile from https://pokeapi.co/api/v2/pokemon/303/
[2026-03-31T15:42:29.178+0000] {subprocess.py:93} INFO - INFO:root:Fetching aron from https://pokeapi.co/api/v2/pokemon/304/
[2026-03-31T15:42:29.180+0000] {subprocess.py:93} INFO - INFO:root:Fetching lairon from https://pokeapi.co/api/v2/pokemon/305/
[2026-03-31T15:42:29.183+0000] {subprocess.py:93} INFO - INFO:root:Fetching aggron from https://pokeapi.co/api/v2/pokemon/306/
[2026-03-31T15:42:29.184+0000] {subprocess.py:93} INFO - INFO:root:Fetching meditite from https://pokeapi.co/api/v2/pokemon/307/
[2026-03-31T15:42:29.186+0000] {subprocess.py:93} INFO - INFO:root:Fetching medicham from https://pokeapi.co/api/v2/pokemon/308/
[2026-03-31T15:42:29.187+0000] {subprocess.py:93} INFO - INFO:root:Fetching electrike from https://pokeapi.co/api/v2/pokemon/309/
[2026-03-31T15:42:29.188+0000] {subprocess.py:93} INFO - INFO:root:Fetching manectric from https://pokeapi.co/api/v2/pokemon/310/
[2026-03-31T15:42:29.315+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:29.317+0000] {subprocess.py:93} INFO - INFO:root:Fetching plusle from https://pokeapi.co/api/v2/pokemon/311/
[2026-03-31T15:42:29.320+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:29.323+0000] {subprocess.py:93} INFO - INFO:root:Fetching minun from https://pokeapi.co/api/v2/pokemon/312/
[2026-03-31T15:42:29.325+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:29.328+0000] {subprocess.py:93} INFO - INFO:root:Fetching volbeat from https://pokeapi.co/api/v2/pokemon/313/
[2026-03-31T15:42:29.330+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:29.333+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:29.337+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:29.340+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:29.341+0000] {subprocess.py:93} INFO - INFO:root:Fetching illumise from https://pokeapi.co/api/v2/pokemon/314/
[2026-03-31T15:42:29.342+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:29.345+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:29.349+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:29.464+0000] {subprocess.py:93} INFO - INFO:root:Fetching roselia from https://pokeapi.co/api/v2/pokemon/315/
[2026-03-31T15:42:29.466+0000] {subprocess.py:93} INFO - INFO:root:Fetching gulpin from https://pokeapi.co/api/v2/pokemon/316/
[2026-03-31T15:42:29.467+0000] {subprocess.py:93} INFO - INFO:root:Fetching swalot from https://pokeapi.co/api/v2/pokemon/317/
[2026-03-31T15:42:29.467+0000] {subprocess.py:93} INFO - INFO:root:Fetching carvanha from https://pokeapi.co/api/v2/pokemon/318/
[2026-03-31T15:42:29.469+0000] {subprocess.py:93} INFO - INFO:root:Fetching sharpedo from https://pokeapi.co/api/v2/pokemon/319/
[2026-03-31T15:42:29.470+0000] {subprocess.py:93} INFO - INFO:root:Fetching wailmer from https://pokeapi.co/api/v2/pokemon/320/
[2026-03-31T15:42:29.555+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:29.558+0000] {subprocess.py:93} INFO - INFO:root:Fetching wailord from https://pokeapi.co/api/v2/pokemon/321/
[2026-03-31T15:42:29.559+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:29.561+0000] {subprocess.py:93} INFO - INFO:root:Fetching numel from https://pokeapi.co/api/v2/pokemon/322/
[2026-03-31T15:42:29.569+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:29.572+0000] {subprocess.py:93} INFO - INFO:root:Fetching camerupt from https://pokeapi.co/api/v2/pokemon/323/
[2026-03-31T15:42:29.580+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:29.585+0000] {subprocess.py:93} INFO - INFO:root:Fetching torkoal from https://pokeapi.co/api/v2/pokemon/324/
[2026-03-31T15:42:29.604+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:29.607+0000] {subprocess.py:93} INFO - INFO:root:Fetching spoink from https://pokeapi.co/api/v2/pokemon/325/
[2026-03-31T15:42:29.608+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:29.610+0000] {subprocess.py:93} INFO - INFO:root:Fetching grumpig from https://pokeapi.co/api/v2/pokemon/326/
[2026-03-31T15:42:29.611+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:29.614+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:29.616+0000] {subprocess.py:93} INFO - INFO:root:Fetching spinda from https://pokeapi.co/api/v2/pokemon/327/
[2026-03-31T15:42:29.616+0000] {subprocess.py:93} INFO - INFO:root:Fetching trapinch from https://pokeapi.co/api/v2/pokemon/328/
[2026-03-31T15:42:29.640+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:29.646+0000] {subprocess.py:93} INFO - INFO:root:Fetching vibrava from https://pokeapi.co/api/v2/pokemon/329/
[2026-03-31T15:42:29.683+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:29.685+0000] {subprocess.py:93} INFO - INFO:root:Fetching flygon from https://pokeapi.co/api/v2/pokemon/330/
[2026-03-31T15:42:29.693+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:29.697+0000] {subprocess.py:93} INFO - INFO:root:Fetching cacnea from https://pokeapi.co/api/v2/pokemon/331/
[2026-03-31T15:42:29.710+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:29.712+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:29.714+0000] {subprocess.py:93} INFO - INFO:root:Fetching cacturne from https://pokeapi.co/api/v2/pokemon/332/
[2026-03-31T15:42:29.715+0000] {subprocess.py:93} INFO - INFO:root:Fetching swablu from https://pokeapi.co/api/v2/pokemon/333/
[2026-03-31T15:42:29.716+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:29.718+0000] {subprocess.py:93} INFO - INFO:root:Fetching altaria from https://pokeapi.co/api/v2/pokemon/334/
[2026-03-31T15:42:29.754+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:29.756+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:29.758+0000] {subprocess.py:93} INFO - INFO:root:Fetching zangoose from https://pokeapi.co/api/v2/pokemon/335/
[2026-03-31T15:42:29.760+0000] {subprocess.py:93} INFO - INFO:root:Fetching seviper from https://pokeapi.co/api/v2/pokemon/336/
[2026-03-31T15:42:29.762+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:29.765+0000] {subprocess.py:93} INFO - INFO:root:Fetching lunatone from https://pokeapi.co/api/v2/pokemon/337/
[2026-03-31T15:42:29.767+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:29.769+0000] {subprocess.py:93} INFO - INFO:root:Fetching solrock from https://pokeapi.co/api/v2/pokemon/338/
[2026-03-31T15:42:29.771+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:29.773+0000] {subprocess.py:93} INFO - INFO:root:Fetching barboach from https://pokeapi.co/api/v2/pokemon/339/
[2026-03-31T15:42:29.815+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:29.819+0000] {subprocess.py:93} INFO - INFO:root:Fetching whiscash from https://pokeapi.co/api/v2/pokemon/340/
[2026-03-31T15:42:29.828+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:29.831+0000] {subprocess.py:93} INFO - INFO:root:Fetching corphish from https://pokeapi.co/api/v2/pokemon/341/
[2026-03-31T15:42:29.856+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:29.860+0000] {subprocess.py:93} INFO - INFO:root:Fetching crawdaunt from https://pokeapi.co/api/v2/pokemon/342/
[2026-03-31T15:42:29.862+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:29.869+0000] {subprocess.py:93} INFO - INFO:root:Fetching baltoy from https://pokeapi.co/api/v2/pokemon/343/
[2026-03-31T15:42:29.870+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:29.874+0000] {subprocess.py:93} INFO - INFO:root:Fetching claydol from https://pokeapi.co/api/v2/pokemon/344/
[2026-03-31T15:42:29.909+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:29.912+0000] {subprocess.py:93} INFO - INFO:root:Fetching lileep from https://pokeapi.co/api/v2/pokemon/345/
[2026-03-31T15:42:29.914+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:29.918+0000] {subprocess.py:93} INFO - INFO:root:Fetching cradily from https://pokeapi.co/api/v2/pokemon/346/
[2026-03-31T15:42:29.919+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:29.923+0000] {subprocess.py:93} INFO - INFO:root:Fetching anorith from https://pokeapi.co/api/v2/pokemon/347/
[2026-03-31T15:42:29.925+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:29.927+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:29.929+0000] {subprocess.py:93} INFO - INFO:root:Fetching armaldo from https://pokeapi.co/api/v2/pokemon/348/
[2026-03-31T15:42:29.931+0000] {subprocess.py:93} INFO - INFO:root:Fetching feebas from https://pokeapi.co/api/v2/pokemon/349/
[2026-03-31T15:42:29.942+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:29.945+0000] {subprocess.py:93} INFO - INFO:root:Fetching milotic from https://pokeapi.co/api/v2/pokemon/350/
[2026-03-31T15:42:29.963+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:29.967+0000] {subprocess.py:93} INFO - INFO:root:Fetching castform from https://pokeapi.co/api/v2/pokemon/351/
[2026-03-31T15:42:29.996+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:29.998+0000] {subprocess.py:93} INFO - INFO:root:Fetching kecleon from https://pokeapi.co/api/v2/pokemon/352/
[2026-03-31T15:42:30.002+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:30.005+0000] {subprocess.py:93} INFO - INFO:root:Fetching shuppet from https://pokeapi.co/api/v2/pokemon/353/
[2026-03-31T15:42:30.016+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:30.019+0000] {subprocess.py:93} INFO - INFO:root:Fetching banette from https://pokeapi.co/api/v2/pokemon/354/
[2026-03-31T15:42:30.050+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:30.054+0000] {subprocess.py:93} INFO - INFO:root:Fetching duskull from https://pokeapi.co/api/v2/pokemon/355/
[2026-03-31T15:42:30.058+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:30.060+0000] {subprocess.py:93} INFO - INFO:root:Fetching dusclops from https://pokeapi.co/api/v2/pokemon/356/
[2026-03-31T15:42:30.061+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:30.063+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:30.065+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:30.067+0000] {subprocess.py:93} INFO - INFO:root:Fetching tropius from https://pokeapi.co/api/v2/pokemon/357/
[2026-03-31T15:42:30.068+0000] {subprocess.py:93} INFO - INFO:root:Fetching chimecho from https://pokeapi.co/api/v2/pokemon/358/
[2026-03-31T15:42:30.069+0000] {subprocess.py:93} INFO - INFO:root:Fetching absol from https://pokeapi.co/api/v2/pokemon/359/
[2026-03-31T15:42:30.087+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:30.090+0000] {subprocess.py:93} INFO - INFO:root:Fetching wynaut from https://pokeapi.co/api/v2/pokemon/360/
[2026-03-31T15:42:30.100+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:30.103+0000] {subprocess.py:93} INFO - INFO:root:Fetching snorunt from https://pokeapi.co/api/v2/pokemon/361/
[2026-03-31T15:42:30.128+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:30.130+0000] {subprocess.py:93} INFO - INFO:root:Fetching glalie from https://pokeapi.co/api/v2/pokemon/362/
[2026-03-31T15:42:30.136+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:30.139+0000] {subprocess.py:93} INFO - INFO:root:Fetching spheal from https://pokeapi.co/api/v2/pokemon/363/
[2026-03-31T15:42:30.146+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:30.149+0000] {subprocess.py:93} INFO - INFO:root:Fetching sealeo from https://pokeapi.co/api/v2/pokemon/364/
[2026-03-31T15:42:30.189+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:30.192+0000] {subprocess.py:93} INFO - INFO:root:Fetching walrein from https://pokeapi.co/api/v2/pokemon/365/
[2026-03-31T15:42:30.200+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:30.203+0000] {subprocess.py:93} INFO - INFO:root:Fetching clamperl from https://pokeapi.co/api/v2/pokemon/366/
[2026-03-31T15:42:30.205+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:30.210+0000] {subprocess.py:93} INFO - INFO:root:Fetching huntail from https://pokeapi.co/api/v2/pokemon/367/
[2026-03-31T15:42:30.216+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:30.219+0000] {subprocess.py:93} INFO - INFO:root:Fetching gorebyss from https://pokeapi.co/api/v2/pokemon/368/
[2026-03-31T15:42:30.220+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:30.223+0000] {subprocess.py:93} INFO - INFO:root:Fetching relicanth from https://pokeapi.co/api/v2/pokemon/369/
[2026-03-31T15:42:30.227+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:30.228+0000] {subprocess.py:93} INFO - INFO:root:Fetching luvdisc from https://pokeapi.co/api/v2/pokemon/370/
[2026-03-31T15:42:30.229+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:30.231+0000] {subprocess.py:93} INFO - INFO:root:Fetching bagon from https://pokeapi.co/api/v2/pokemon/371/
[2026-03-31T15:42:30.259+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:30.261+0000] {subprocess.py:93} INFO - INFO:root:Fetching shelgon from https://pokeapi.co/api/v2/pokemon/372/
[2026-03-31T15:42:30.266+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:30.268+0000] {subprocess.py:93} INFO - INFO:root:Fetching salamence from https://pokeapi.co/api/v2/pokemon/373/
[2026-03-31T15:42:30.279+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:30.281+0000] {subprocess.py:93} INFO - INFO:root:Fetching beldum from https://pokeapi.co/api/v2/pokemon/374/
[2026-03-31T15:42:30.329+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:30.331+0000] {subprocess.py:93} INFO - INFO:root:Fetching metang from https://pokeapi.co/api/v2/pokemon/375/
[2026-03-31T15:42:30.332+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:30.334+0000] {subprocess.py:93} INFO - INFO:root:Fetching metagross from https://pokeapi.co/api/v2/pokemon/376/
[2026-03-31T15:42:30.337+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:30.339+0000] {subprocess.py:93} INFO - INFO:root:Fetching regirock from https://pokeapi.co/api/v2/pokemon/377/
[2026-03-31T15:42:30.353+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:30.355+0000] {subprocess.py:93} INFO - INFO:root:Fetching regice from https://pokeapi.co/api/v2/pokemon/378/
[2026-03-31T15:42:30.359+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:30.367+0000] {subprocess.py:93} INFO - INFO:root:Fetching registeel from https://pokeapi.co/api/v2/pokemon/379/
[2026-03-31T15:42:30.367+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:30.368+0000] {subprocess.py:93} INFO - INFO:root:Fetching latias from https://pokeapi.co/api/v2/pokemon/380/
[2026-03-31T15:42:30.369+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:30.370+0000] {subprocess.py:93} INFO - INFO:root:Fetching latios from https://pokeapi.co/api/v2/pokemon/381/
[2026-03-31T15:42:30.383+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:30.385+0000] {subprocess.py:93} INFO - INFO:root:Fetching kyogre from https://pokeapi.co/api/v2/pokemon/382/
[2026-03-31T15:42:30.404+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:30.407+0000] {subprocess.py:93} INFO - INFO:root:Fetching groudon from https://pokeapi.co/api/v2/pokemon/383/
[2026-03-31T15:42:30.408+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:30.408+0000] {subprocess.py:93} INFO - INFO:root:Fetching rayquaza from https://pokeapi.co/api/v2/pokemon/384/
[2026-03-31T15:42:30.453+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:30.455+0000] {subprocess.py:93} INFO - INFO:root:Fetching jirachi from https://pokeapi.co/api/v2/pokemon/385/
[2026-03-31T15:42:30.457+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:30.460+0000] {subprocess.py:93} INFO - INFO:root:Fetching deoxys-normal from https://pokeapi.co/api/v2/pokemon/386/
[2026-03-31T15:42:30.467+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:30.470+0000] {subprocess.py:93} INFO - INFO:root:Fetching turtwig from https://pokeapi.co/api/v2/pokemon/387/
[2026-03-31T15:42:30.484+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:30.487+0000] {subprocess.py:93} INFO - INFO:root:Fetching grotle from https://pokeapi.co/api/v2/pokemon/388/
[2026-03-31T15:42:30.490+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:30.492+0000] {subprocess.py:93} INFO - INFO:root:Fetching torterra from https://pokeapi.co/api/v2/pokemon/389/
[2026-03-31T15:42:30.501+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:30.504+0000] {subprocess.py:93} INFO - INFO:root:Fetching chimchar from https://pokeapi.co/api/v2/pokemon/390/
[2026-03-31T15:42:30.509+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:30.512+0000] {subprocess.py:93} INFO - INFO:root:Fetching monferno from https://pokeapi.co/api/v2/pokemon/391/
[2026-03-31T15:42:30.534+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:30.537+0000] {subprocess.py:93} INFO - INFO:root:Fetching infernape from https://pokeapi.co/api/v2/pokemon/392/
[2026-03-31T15:42:30.545+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:30.549+0000] {subprocess.py:93} INFO - INFO:root:Fetching piplup from https://pokeapi.co/api/v2/pokemon/393/
[2026-03-31T15:42:30.589+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:30.592+0000] {subprocess.py:93} INFO - INFO:root:Fetching prinplup from https://pokeapi.co/api/v2/pokemon/394/
[2026-03-31T15:42:30.594+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:30.596+0000] {subprocess.py:93} INFO - INFO:root:Fetching empoleon from https://pokeapi.co/api/v2/pokemon/395/
[2026-03-31T15:42:30.606+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:30.609+0000] {subprocess.py:93} INFO - INFO:root:Fetching starly from https://pokeapi.co/api/v2/pokemon/396/
[2026-03-31T15:42:30.621+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:30.623+0000] {subprocess.py:93} INFO - INFO:root:Fetching staravia from https://pokeapi.co/api/v2/pokemon/397/
[2026-03-31T15:42:30.626+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:30.628+0000] {subprocess.py:93} INFO - INFO:root:Fetching staraptor from https://pokeapi.co/api/v2/pokemon/398/
[2026-03-31T15:42:30.630+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:30.634+0000] {subprocess.py:93} INFO - INFO:root:Fetching bidoof from https://pokeapi.co/api/v2/pokemon/399/
[2026-03-31T15:42:30.636+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:30.638+0000] {subprocess.py:93} INFO - INFO:root:Fetching bibarel from https://pokeapi.co/api/v2/pokemon/400/
[2026-03-31T15:42:30.668+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:30.675+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:30.702+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:30.727+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:30.737+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:30.741+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:30.752+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:30.760+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:30.763+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:30.767+0000] {subprocess.py:93} INFO - INFO:root:End point call successful
[2026-03-31T15:42:30.768+0000] {subprocess.py:93} INFO - ERROR:root:failed to fetch
[2026-03-31T15:42:30.770+0000] {subprocess.py:93} INFO - INFO:root:Fetching page with offset 400
